,Name,KeyName,KeyType,Value,Type,
?,[160],"""SplitButtonCommandBarStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""SplitButton"" FullName = ""Microsoft.UI.Xaml.Controls.SplitButton""}"
?,[161],"""AppBarButtonOverflowStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[162],"""AppBarToggleButtonOverflowStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}"
,[163],"""AppBarMoreButtonColumnMinWidth""",object {string},6,object {double},6
?,[164],"""CommandBarMoreButtonMargin""",object {string},"{14,19,14,0}",object {Microsoft.UI.Xaml.Thickness},"{14,19,14,0}"
?,[165],"""DefaultCommandBarStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CommandBar"" FullName = ""Microsoft.UI.Xaml.Controls.CommandBar""}"
?,[166],"""FlyoutContentPadding""",object {string},"{16,15,16,17}",object {Microsoft.UI.Xaml.Thickness},"{16,15,16,17}"
?,[167],"""DefaultFlyoutPresenterStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.FlyoutPresenter""}"
?,[168],"""DefaultMediaTransportControlsStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},null
?,[169],"""DefaultListViewItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.ListViewItem""}"
?,[170],"""DefaultListBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListBox"" FullName = ""Microsoft.UI.Xaml.Controls.ListBox""}"
?,[171],"""ListBoxItemPadding""",object {string},"{12,9,12,12}",object {Microsoft.UI.Xaml.Thickness},"{12,9,12,12}"
?,[172],"""DefaultListBoxItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ListBoxItem"" FullName = ""Microsoft.UI.Xaml.Controls.ListBoxItem""}"
?,[173],"""DefaultHyperlinkButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""HyperlinkButton"" FullName = ""Microsoft.UI.Xaml.Controls.HyperlinkButton""}"
?,[174],"""DefaultGridViewItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""GridViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.GridViewItem""}"
,[175],"""FlipViewButtonScalePressed""",object {string},0.875,object {double},0.875
,[176],"""FlipViewButtonFontSize""",object {string},8,object {double},8
?,[177],"""DefaultFlipViewStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlipView"" FullName = ""Microsoft.UI.Xaml.Controls.FlipView""}"
?,[178],"""DefaultFlipViewItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""FlipViewItem"" FullName = ""Microsoft.UI.Xaml.Controls.FlipViewItem""}"
,[179],"""DatePickerThemeMinWidth""",object {string},296,object {double},296
,[180],"""DatePickerThemeMaxWidth""",object {string},456,object {double},456
?,[181],"""DatePickerTopHeaderMargin""",object {string},"{0,0,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,4}"
?,[182],"""DatePickerHostPadding""",object {string},"{0,3,0,6}",object {Microsoft.UI.Xaml.Thickness},"{0,3,0,6}"
?,[183],"""DatePickerHostMonthPadding""",object {string},"{9,3,0,6}",object {Microsoft.UI.Xaml.Thickness},"{9,3,0,6}"
?,[184],"""DefaultDatePickerStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""DatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.DatePicker""}"
?,[185],"""DatePickerFlyoutPresenterAcceptMargin""",object {string},"{4,4,2,4}",object {Microsoft.UI.Xaml.Thickness},"{4,4,2,4}"
,[186],"""DatePickerFlyoutPresenterHighlightHeight""",object {string},40,object {double},40
,[187],"""DatePickerFlyoutPresenterAcceptDismissHostGridHeight""",object {string},41,object {double},41
?,[188],"""DefaultDatePickerFlyoutPresenterStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""DatePickerFlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.DatePickerFlyoutPresenter""}"
?,[189],"""DefaultButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[190],"""ContentDialogButtonSpacing""",object {string},{8},object {Microsoft.UI.Xaml.GridLength},{8}
?,[191],"""AccentButtonStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[192],"""ContentDialogPadding""",object {string},"{24,24,24,24}",object {Microsoft.UI.Xaml.Thickness},"{24,24,24,24}"
?,[193],"""ContentDialogSeparatorThickness""",object {string},"{0,0,0,1}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,1}"
?,[194],"""ContentDialogTitleMargin""",object {string},"{0,0,0,12}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,12}"
?,[195],"""DefaultContentDialogStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ContentDialog"" FullName = ""Microsoft.UI.Xaml.Controls.ContentDialog""}"
?,[196],"""ComboBoxPadding""",object {string},"{12,5,0,7}",object {Microsoft.UI.Xaml.Thickness},"{12,5,0,7}"
?,[197],"""ComboBoxBorderThemeThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
?,[198],"""ComboBoxTextBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBox"" FullName = ""Microsoft.UI.Xaml.Controls.TextBox""}"
?,[199],"""ComboBoxBackgroundBorderThicknessFocused""",object {string},"{2,2,2,2}",object {Microsoft.UI.Xaml.Thickness},"{2,2,2,2}"
?,[200],"""ComboBoxHiglightBorderCornerRadius""",object {string},"{7,7,7,7}",object {Microsoft.UI.Xaml.CornerRadius},"{7,7,7,7}"
,[201],"""ComboBoxItemPillHeight""",object {string},16,object {double},16
,[202],"""ComboBoxItemPillWidth""",object {string},3,object {double},3
?,[203],"""ComboBoxItemPill""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Rectangle"" FullName = ""Microsoft.UI.Xaml.Shapes.Rectangle""}"
?,[204],"""ComboBoxDropDownButtonBackgroundCornerRadius""",object {string},"{4,4,4,4}",object {Microsoft.UI.Xaml.CornerRadius},"{4,4,4,4}"
?,[205],"""ComboBoxHeaderThemeFontWeight""",object {string},{Windows.UI.Text.FontWeight},object {Windows.UI.Text.FontWeight},{Windows.UI.Text.FontWeight}
?,[206],"""ComboBoxTopHeaderMargin""",object {string},"{0,0,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,8}"
,[207],"""ComboBoxThemeMinWidth""",object {string},64,object {double},64
?,[208],"""ComboBoxEditableTextPadding""",object {string},"{11,5,38,6}",object {Microsoft.UI.Xaml.Thickness},"{11,5,38,6}"
,[209],"""ComboBoxMinHeight""",object {string},32,object {double},32
?,[210],"""ComboBoxDropdownBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
?,[211],"""ComboBoxDropdownContentMargin""",object {string},"{0,4,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,4,0,4}"
?,[212],"""DefaultComboBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ComboBox"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBox""}"
?,[213],"""ComboBoxItemThemePadding""",object {string},"{11,5,11,7}",object {Microsoft.UI.Xaml.Thickness},"{11,5,11,7}"
?,[214],"""ComboBoxItemCornerRadius""",object {string},"{3,3,3,3}",object {Microsoft.UI.Xaml.CornerRadius},"{3,3,3,3}"
,[215],"""ComboBoxItemScaleAnimationDuration""",object {string},"""00:00:00.167""",object {string},"""00:00:00.167"""
,[216],"""ComboBoxItemPillMinScale""",object {string},0.625,object {double},0.625
?,[217],"""ComboBoxItemThemeTouchPadding""",object {string},"{11,11,11,13}",object {Microsoft.UI.Xaml.Thickness},"{11,11,11,13}"
?,[218],"""ComboBoxItemThemeGameControllerPadding""",object {string},"{11,11,11,13}",object {Microsoft.UI.Xaml.Thickness},"{11,11,11,13}"
?,[219],"""DefaultComboBoxItemStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ComboBoxItem"" FullName = ""Microsoft.UI.Xaml.Controls.ComboBoxItem""}"
?,[220],"""CheckBoxPadding""",object {string},"{8,5,0,0}",object {Microsoft.UI.Xaml.Thickness},"{8,5,0,0}"
,[221],"""CheckBoxMinWidth""",object {string},120,object {double},120
,[222],"""CheckBoxHeight""",object {string},32,object {double},32
?,[223],"""CheckBoxFocusVisualMargin""",object {string},"{-7,-3,-7,-3}",object {Microsoft.UI.Xaml.Thickness},"{-7,-3,-7,-3}"
,[224],"""CheckBoxIndeterminateGlyph""",object {string},"""?""",object {string},"""?"""
,[225],"""CheckBoxSize""",object {string},20,object {double},20
,[226],"""CheckBoxBorderThickness""",object {string},1,object {double},1
,[227],"""CheckBoxCheckedGlyph""",object {string},"""?""",object {string},"""?"""
,[228],"""CheckBoxGlyphSize""",object {string},12,object {double},12
?,[229],"""DefaultCheckBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CheckBox"" FullName = ""Microsoft.UI.Xaml.Controls.CheckBox""}"
?,[230],"""DefaultCalendarViewStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarView"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarView""}"
?,[231],"""CalendarDatePickerTopHeaderMargin""",object {string},"{0,0,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,8}"
?,[232],"""DefaultCalendarDatePicker""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""CalendarDatePicker"" FullName = ""Microsoft.UI.Xaml.Controls.CalendarDatePicker""}"
?,[233],"""AutoSuggestBoxDeleteButtonMargin""",object {string},"{0,4,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,4,0,4}"
?,[234],"""AutoSuggestBoxInnerButtonMargin""",object {string},"{1,3,1,3}",object {Microsoft.UI.Xaml.Thickness},"{1,3,1,3}"
,[235],"""AutoSuggestBoxRightButtonMargin""",object {string},4,object {double},4
?,[236],"""AutoSuggestBoxTopHeaderMargin""",object {string},"{0,0,0,8}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,8}"
?,[237],"""AutoSuggestBoxTextBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBox"" FullName = ""Microsoft.UI.Xaml.Controls.TextBox""}"
?,[238],"""DefaultAutoSuggestBoxStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AutoSuggestBox"" FullName = ""Microsoft.UI.Xaml.Controls.AutoSuggestBox""}"
?,[239],"""AppBarSeparatorMargin""",object {string},"{2,8,2,8}",object {Microsoft.UI.Xaml.Thickness},"{2,8,2,8}"
,[240],"""AppBarOverflowSeparatorHeight""",object {string},1,object {double},1
?,[241],"""AppBarOverflowSeparatorMargin""",object {string},"{0,4,0,4}",object {Microsoft.UI.Xaml.Thickness},"{0,4,0,4}"
,[242],"""AppBarSeparatorCornerRadius""",object {string},0.5,object {double},0.5
,[243],"""AppBarSeparatorWidth""",object {string},1,object {double},1
?,[244],"""DefaultAppBarSeparatorStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarSeparator"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarSeparator""}"
,[245],"""TitleLargeTextBlockFontSize""",object {string},40,object {double},40
,[246],"""SubtitleTextBlockFontSize""",object {string},20,object {double},20
,[247],"""SplitButtonPrimaryButtonSize""",object {string},35,object {double},35
,[248],"""SplitButtonSecondaryButtonSize""",object {string},35,object {double},35
?,[249],"""ButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
?,[250],"""PipsPagerButtonBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
,[251],"""PipsPagerNormalGlyph""",object {string},"""?""",object {string},"""?"""
,[252],"""PipsPagerNormalGlyphFontSize""",object {string},"""4""",object {string},"""4"""
,[253],"""PipsPagerHorizontalOrientationButtonWidth""",object {string},12,object {double},12
,[254],"""PipsPagerHorizontalOrientationButtonHeight""",object {string},20,object {double},20
,[255],"""PipsPagerSelectedGlyphFontSize""",object {string},"""6""",object {string},"""6"""
,[256],"""PipsPagerVerticalOrientationButtonWidth""",object {string},20,object {double},20
,[257],"""PipsPagerVerticalOrientationButtonHeight""",object {string},12,object {double},12
?,[258],"""PipsPagerButtonBaseStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[259],"""PipsPagerSelectedGlyph""",object {string},"""?""",object {string},"""?"""
?,[260],"""PipsPagerNavigationButtonBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
,[261],"""PipsPagerNavigationButtonFontSize""",object {string},8,object {double},8
,[262],"""PipsPagerNavigationButtonWidth""",object {string},20,object {double},20
,[263],"""PipsPagerNavigationButtonHeight""",object {string},20,object {double},20
,[264],"""PipsPagerNavigationButtonScalePressed""",object {string},0.875,object {double},0.875
?,[265],"""PipsPagerNavigationButtonBaseStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[266],"""PipsPagerPreviousPageButtonGlyph""",object {string},"""?""",object {string},"""?"""
,[267],"""PipsPagerNextPageButtonGlyph""",object {string},"""?""",object {string},"""?"""
,[268],"""PaneToggleButtonWidth""",object {string},40,object {double},40
?,[269],"""NavigationViewToggleBorderThickness""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
,[270],"""PagerControlNumberPanelButtonWidth""",object {string},32,object {double},32
?,[271],"""NavigationViewHeaderMargin""",object {string},"{56,44,0,0}",object {Microsoft.UI.Xaml.Thickness},"{56,44,0,0}"
?,[272],"""NavigationViewItemBorderThickness""",object {string},"{1,1,1,1}",object {Microsoft.UI.Xaml.Thickness},"{1,1,1,1}"
,[273],"""TopNavigationViewOverflowButtonHeight""",object {string},40,object {double},40
,[274],"""TopNavigationViewOverflowButtonWidth""",object {string},40,object {double},40
,[275],"""TopNavigationViewSettingsButtonHeight""",object {string},40,object {double},40
,[276],"""NavigationViewItemExpandedGlyph""",object {string},"""?""",object {string},"""?"""
?,[277],"""TopNavigationViewItemIconOnlyExpandChevronMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[278],"""TopNavigationViewItemContentOnlyContentPresenterMargin""",object {string},"{12,0,12,0}",object {Microsoft.UI.Xaml.Thickness},"{12,0,12,0}"
?,[279],"""TopNavigationViewItemContentOnlyExpandChevronMargin""",object {string},"{-12,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{-12,0,0,0}"
?,[280],"""TopNavigationViewItemContentPresenterMargin""",object {string},"{8,-1,12,-1}",object {Microsoft.UI.Xaml.Thickness},"{8,-1,12,-1}"
?,[281],"""TopNavigationViewItemExpandChevronMargin""",object {string},"{-16,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{-16,0,0,0}"
,[282],"""NavigationViewItemExpandedGlyphFontSize""",object {string},8,object {double},8
?,[283],"""TopNavigationViewItemOnOverflowNoIconContentPresenterMargin""",object {string},"{16,0,20,0}",object {Microsoft.UI.Xaml.Thickness},"{16,0,20,0}"
?,[284],"""TopNavigationViewItemOnOverflowContentPresenterMargin""",object {string},"{12,0,20,0}",object {Microsoft.UI.Xaml.Thickness},"{12,0,20,0}"
?,[285],"""TopNavigationViewItemOnOverflowExpandChevronMargin""",object {string},"{-4,0,6,0}",object {Microsoft.UI.Xaml.Thickness},"{-4,0,6,0}"
?,[286],"""TopNavigationViewItemOnOverflowExpandChevronPadding""",object {string},"{12,0,12,0}",object {Microsoft.UI.Xaml.Thickness},"{12,0,12,0}"
,[287],"""NavigationViewItemOnLeftMinHeight""",object {string},36,object {double},36
?,[288],"""NavigationViewCompactItemContentPresenterMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
,[289],"""NavigationViewSelectionIndicatorWidth""",object {string},3,object {double},3
,[290],"""NavigationViewSelectionIndicatorHeight""",object {string},16,object {double},16
,[291],"""NavigationViewSelectionIndicatorRadius""",object {string},2,object {double},2
,[292],"""NavigationViewItemOnLeftIconBoxHeight""",object {string},16,object {double},16
?,[293],"""NavigationViewItemOnLeftIconBoxMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
?,[294],"""NavigationViewItemContentPresenterMargin""",object {string},"{4,-1,20,-1}",object {Microsoft.UI.Xaml.Thickness},"{4,-1,20,-1}"
?,[295],"""NavigationViewItemExpandChevronMargin""",object {string},"{0,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{0,0,0,0}"
,[296],"""NavigationViewCompactPaneLength""",object {string},48,object {double},48
,[297],"""InfoBarCloseButtonSize""",object {string},38,object {double},38
?,[298],"""ExpanderHeaderPadding""",object {string},"{16,0,0,0}",object {Microsoft.UI.Xaml.Thickness},"{16,0,0,0}"
,[299],"""ExpanderChevronGlyphSize""",object {string},12,object {double},12
,[300],"""ExpanderChevronDownGlyph""",object {string},"""?""",object {string},"""?"""
,[301],"""ExpanderChevronButtonSize""",object {string},32,object {double},32
?,[302],"""ExpanderChevronMargin""",object {string},"{20,0,8,0}",object {Microsoft.UI.Xaml.Thickness},"{20,0,8,0}"
?,[303],"""ExpanderHeaderDownStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.Primitives.ToggleButton""}"
,[304],"""ExpanderChevronUpGlyph""",object {string},"""?""",object {string},"""?"""
,[305],"""DisplayTextBlockFontSize""",object {string},68,object {double},68
?,[306],"""CommandBarFlyoutOverflowShadow""",object {string},{Microsoft.UI.Xaml.Media.ThemeShadow},object {Microsoft.UI.Xaml.Media.ThemeShadow},{Microsoft.UI.Xaml.Media.ThemeShadow}
?,[307],"""AppBarButtonContentViewboxCompactMargin""",object {string},"{0,12,0,12}",object {Microsoft.UI.Xaml.Thickness},"{0,12,0,12}"
?,[308],"""AppBarButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarButton""}"
?,[309],"""AppBarToggleButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""AppBarToggleButton"" FullName = ""Microsoft.UI.Xaml.Controls.AppBarToggleButton""}"
?,[310],"""EllipsisButtonRevealStyle""",object {string},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Button"" FullName = ""Microsoft.UI.Xaml.Controls.Button""}"
,[311],"""CalendarViewNavigationButtonScalePressed""",object {string},0.875,object {double},0.875
,[312],"""BodyStrongTextBlockFontSize""",object {string},14,object {double},14
,[313],"""TeachingTipAlternateCloseButtonSize""",object {string},40,object {double},40
,[314],"""TeachingTipAlternateCloseButtonGlyphSize""",object {string},16,object {double},16
?,[315],"{Name = ""ToolTip"" FullName = ""Microsoft.UI.Xaml.Controls.ToolTip""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToolTip"" FullName = ""Microsoft.UI.Xaml.Controls.ToolTip""}"
?,[316],"{Name = ""ToggleSwitch"" FullName = ""Microsoft.UI.Xaml.Controls.ToggleSwitch""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToggleSwitch"" FullName = ""Microsoft.UI.Xaml.Controls.ToggleSwitch""}"
?,[317],"{Name = ""ToggleMenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.ToggleMenuFlyoutItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ToggleMenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.ToggleMenuFlyoutItem""}"
?,[318],"{Name = ""TimePicker"" FullName = ""Microsoft.UI.Xaml.Controls.TimePicker""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TimePicker"" FullName = ""Microsoft.UI.Xaml.Controls.TimePicker""}"
?,[319],"{Name = ""TimePickerFlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.TimePickerFlyoutPresenter""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TimePickerFlyoutPresenter"" FullName = ""Microsoft.UI.Xaml.Controls.TimePickerFlyoutPresenter""}"
?,[320],"{Name = ""TextBox"" FullName = ""Microsoft.UI.Xaml.Controls.TextBox""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""TextBox"" FullName = ""Microsoft.UI.Xaml.Controls.TextBox""}"
?,[321],"{Name = ""SplitView"" FullName = ""Microsoft.UI.Xaml.Controls.SplitView""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""SplitView"" FullName = ""Microsoft.UI.Xaml.Controls.SplitView""}"
?,[322],"{Name = ""Slider"" FullName = ""Microsoft.UI.Xaml.Controls.Slider""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""Slider"" FullName = ""Microsoft.UI.Xaml.Controls.Slider""}"
?,[323],"{Name = ""ScrollViewer"" FullName = ""Microsoft.UI.Xaml.Controls.ScrollViewer""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ScrollViewer"" FullName = ""Microsoft.UI.Xaml.Controls.ScrollViewer""}"
?,[324],"{Name = ""RichEditBox"" FullName = ""Microsoft.UI.Xaml.Controls.RichEditBox""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""RichEditBox"" FullName = ""Microsoft.UI.Xaml.Controls.RichEditBox""}"
?,[325],"{Name = ""RadioMenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.RadioMenuFlyoutItem""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""RadioMenuFlyoutItem"" FullName = ""Microsoft.UI.Xaml.Controls.RadioMenuFlyoutItem""}"
?,[326],"{Name = ""RadioButton"" FullName = ""Microsoft.UI.Xaml.Controls.RadioButton""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""RadioButton"" FullName = ""Microsoft.UI.Xaml.Controls.RadioButton""}"
?,[327],"{Name = ""ProgressBar"" FullName = ""Microsoft.UI.Xaml.Controls.ProgressBar""}",object {System.RuntimeType},{Microsoft.UI.Xaml.Style},object {Microsoft.UI.Xaml.Style},"{Name = ""ProgressBar"" FullName = ""Microsoft.UI.Xaml.Controls.ProgressBar""}"
